date,rainfall_mm,region,rainfall_3day,rainfall_7day,rainfall_30day,rainfall_7day_avg,rainfall_spike
2025-05-31,0.0,Balochistan,0.0,0.02,1.32,0.0,0.0
2025-06-01,0.0,Balochistan,0.0,0.02,1.32,0.0,0.0
2025-06-02,0.0,Balochistan,0.0,0.01,1.32,0.0,0.0
2025-06-03,0.0,Balochistan,0.0,0.0,1.32,0.0,0.0
2025-06-04,0.0,Balochistan,0.0,0.0,1.32,0.0,0.0
2025-06-05,0.0,Balochistan,0.0,0.0,1.14,0.0,0.0
2025-06-06,0.0,Balochistan,0.0,0.0,1.14,0.0,0.0
2025-06-07,0.0,Balochistan,0.0,0.0,0.88,0.0,0.0
2025-06-08,0.0,Balochistan,0.0,0.0,0.29,0.0,0.0
2025-06-09,0.0,Balochistan,0.0,0.0,0.02,0.0,0.0
2025-06-10,0.0,Balochistan,0.0,0.0,0.02,0.0,0.0
2025-06-11,0.0,Balochistan,0.0,0.0,0.02,0.0,0.0
2025-06-12,0.0,Balochistan,0.0,0.0,0.02,0.0,0.0
2025-06-13,0.0,Balochistan,0.0,0.0,0.02,0.0,0.0
2025-06-14,0.0,Balochistan,0.0,0.0,0.02,0.0,0.0
2025-06-15,0.0,Balochistan,0.0,0.0,0.02,0.0,0.0
2025-06-16,0.0,Balochistan,0.0,0.0,0.02,0.0,0.0
2025-06-17,0.0,Balochistan,0.0,0.0,0.02,0.0,0.0
2025-06-18,0.0,Balochistan,0.0,0.0,0.02,0.0,0.0
2025-06-19,0.0,Balochistan,0.0,0.0,0.02,0.0,0.0
2025-06-20,0.0,Balochistan,0.0,0.0,0.02,0.0,0.0
2025-06-21,0.0,Balochistan,0.0,0.0,0.02,0.0,0.0
2025-06-22,0.0,Balochistan,0.0,0.0,0.02,0.0,0.0
2025-06-23,0.0,Balochistan,0.0,0.0,0.02,0.0,0.0
2025-06-24,0.0,Balochistan,0.0,0.0,0.02,0.0,0.0
2025-06-25,0.0,Balochistan,0.0,0.0,0.01,0.0,0.0
2025-06-26,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-06-27,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-06-28,2.23,Balochistan,2.23,2.23,2.23,0.32,1.91
2025-06-29,0.44,Balochistan,2.67,2.67,2.67,0.38,0.06
2025-06-30,0.0,Balochistan,2.67,2.67,2.67,0.38,-0.38
2025-07-01,0.0,Balochistan,0.44,2.67,2.67,0.38,-0.38
2025-07-02,0.23,Balochistan,0.23,2.9,2.9,0.41,-0.18
2025-07-03,1.22,Balochistan,1.45,4.12,4.12,0.59,0.63
2025-07-04,1.15,Balochistan,2.6,5.27,5.27,0.75,0.4
2025-07-05,0.51,Balochistan,2.88,3.55,5.78,0.51,0.0
2025-07-06,1.09,Balochistan,2.75,4.2,6.87,0.6,0.49
2025-07-07,1.03,Balochistan,2.63,5.23,7.9,0.75,0.28
2025-07-08,1.67,Balochistan,3.79,6.9,9.57,0.99,0.68
2025-07-09,2.07,Balochistan,4.77,8.74,11.64,1.25,0.82
2025-07-10,0.3,Balochistan,4.04,7.82,11.94,1.12,-0.82
2025-07-11,2.4,Balochistan,4.77,9.07,14.34,1.3,1.1
2025-07-12,1.27,Balochistan,3.97,9.83,15.61,1.4,-0.13
2025-07-13,1.0,Balochistan,4.67,9.74,16.61,1.39,-0.39
2025-07-14,0.0,Balochistan,2.27,8.71,16.61,1.24,-1.24
2025-07-15,10.11,Balochistan,11.11,17.15,26.72,2.45,7.66
2025-07-16,0.0,Balochistan,10.11,15.08,26.72,2.15,-2.15
2025-07-17,0.03,Balochistan,10.14,14.81,26.75,2.12,-2.09
2025-07-18,0.43,Balochistan,0.46,12.84,27.18,1.83,-1.4
2025-07-19,0.77,Balochistan,1.23,12.34,27.95,1.76,-0.99
2025-07-20,0.05,Balochistan,1.25,11.39,28.0,1.63,-1.58
2025-07-21,2.45,Balochistan,3.27,13.84,30.45,1.98,0.47
2025-07-22,1.97,Balochistan,4.47,5.7,32.42,0.81,1.16
2025-07-23,0.0,Balochistan,4.42,5.7,32.42,0.81,-0.81
2025-07-24,0.0,Balochistan,1.97,5.67,32.42,0.81,-0.81
2025-07-25,0.53,Balochistan,0.53,5.77,32.95,0.82,-0.29
2025-07-26,0.0,Balochistan,0.53,5.0,32.95,0.71,-0.71
2025-07-27,0.0,Balochistan,0.53,4.95,32.95,0.71,-0.71
2025-07-28,0.0,Balochistan,0.0,2.5,30.72,0.36,-0.36
2025-07-29,0.0,Balochistan,0.0,0.53,30.28,0.08,-0.08
2025-07-30,0.0,Balochistan,0.0,0.53,30.28,0.08,-0.08
2025-07-31,0.01,Balochistan,0.01,0.54,30.29,0.08,-0.07
2025-08-01,1.12,Balochistan,1.13,1.13,31.18,0.16,0.96
2025-08-02,0.35,Balochistan,1.48,1.48,30.31,0.21,0.14
2025-08-03,0.0,Balochistan,1.47,1.48,29.16,0.21,-0.21
2025-08-04,0.0,Balochistan,0.35,1.48,28.65,0.21,-0.21
2025-08-05,0.03,Balochistan,0.03,1.51,27.59,0.22,-0.19
2025-08-06,0.0,Balochistan,0.03,1.51,26.56,0.22,-0.22
2025-08-07,0.01,Balochistan,0.04,1.51,24.9,0.22,-0.21
2025-08-08,3.06,Balochistan,3.07,3.45,25.89,0.49,2.57
2025-08-09,0.0,Balochistan,3.07,3.1,25.59,0.44,-0.44
2025-08-10,0.0,Balochistan,3.06,3.1,23.19,0.44,-0.44
2025-08-11,0.0,Balochistan,0.0,3.1,21.92,0.44,-0.44
2025-08-12,0.0,Balochistan,0.0,3.07,20.92,0.44,-0.44
2025-08-13,0.0,Balochistan,0.0,3.07,20.92,0.44,-0.44
2025-08-14,0.0,Balochistan,0.0,3.06,10.81,0.44,-0.44
2025-08-15,0.0,Balochistan,0.0,0.0,10.81,0.0,0.0
2025-08-16,0.0,Balochistan,0.0,0.0,10.78,0.0,0.0
2025-08-17,0.0,Balochistan,0.0,0.0,10.35,0.0,0.0
2025-08-18,6.83,Balochistan,6.83,6.83,16.41,0.98,5.85
2025-08-19,1.06,Balochistan,7.89,7.89,17.42,1.13,-0.07
2025-08-20,0.0,Balochistan,7.89,7.89,14.97,1.13,-1.13
2025-08-21,0.0,Balochistan,1.06,7.89,13.0,1.13,-1.13
2025-08-22,0.0,Balochistan,0.0,7.89,13.0,1.13,-1.13
2025-08-23,0.01,Balochistan,0.01,7.9,13.01,1.13,-1.12
2025-08-24,0.0,Balochistan,0.01,7.9,12.48,1.13,-1.13
2025-08-25,0.0,Balochistan,0.01,1.07,12.48,0.15,-0.15
2025-08-26,0.0,Balochistan,0.0,0.01,12.48,0.0,0.0
2025-08-27,0.0,Balochistan,0.0,0.01,12.48,0.0,0.0
2025-08-28,0.0,Balochistan,0.0,0.01,12.48,0.0,0.0
2025-08-29,0.0,Balochistan,0.0,0.01,12.48,0.0,0.0
2025-08-30,0.0,Balochistan,0.0,0.0,12.47,0.0,0.0
2025-08-31,0.0,Balochistan,0.0,0.0,11.35,0.0,0.0
2025-09-01,0.0,Balochistan,0.0,0.0,11.0,0.0,0.0
2025-09-02,0.0,Balochistan,0.0,0.0,11.0,0.0,0.0
2025-09-03,0.0,Balochistan,0.0,0.0,11.0,0.0,0.0
2025-09-04,0.0,Balochistan,0.0,0.0,10.97,0.0,0.0
2025-09-05,0.0,Balochistan,0.0,0.0,10.97,0.0,0.0
2025-09-06,0.0,Balochistan,0.0,0.0,10.96,0.0,0.0
2025-09-07,0.01,Balochistan,0.01,0.01,7.91,0.0,0.01
2025-09-08,0.48,Balochistan,0.49,0.49,8.39,0.07,0.41
2025-09-09,0.17,Balochistan,0.66,0.66,8.56,0.09,0.08
2025-09-10,0.0,Balochistan,0.65,0.66,8.56,0.09,-0.09
2025-09-11,0.0,Balochistan,0.17,0.66,8.56,0.09,-0.09
2025-09-12,0.0,Balochistan,0.0,0.66,8.56,0.09,-0.09
2025-09-13,0.0,Balochistan,0.0,0.66,8.56,0.09,-0.09
2025-09-14,0.0,Balochistan,0.0,0.65,8.56,0.09,-0.09
2025-09-15,0.0,Balochistan,0.0,0.17,8.56,0.02,-0.02
2025-09-16,0.0,Balochistan,0.0,0.0,8.56,0.0,0.0
2025-09-17,0.0,Balochistan,0.0,0.0,1.73,0.0,0.0
2025-09-18,0.0,Balochistan,0.0,0.0,0.67,0.0,0.0
2025-09-19,0.0,Balochistan,0.0,0.0,0.67,0.0,0.0
2025-09-20,0.0,Balochistan,0.0,0.0,0.67,0.0,0.0
2025-09-21,0.0,Balochistan,0.0,0.0,0.67,0.0,0.0
2025-09-22,0.0,Balochistan,0.0,0.0,0.66,0.0,0.0
2025-09-23,0.0,Balochistan,0.0,0.0,0.66,0.0,0.0
2025-09-24,0.0,Balochistan,0.0,0.0,0.66,0.0,0.0
2025-09-25,0.0,Balochistan,0.0,0.0,0.66,0.0,0.0
2025-09-26,0.0,Balochistan,0.0,0.0,0.66,0.0,0.0
2025-09-27,0.0,Balochistan,0.0,0.0,0.66,0.0,0.0
2025-09-28,0.0,Balochistan,0.0,0.0,0.66,0.0,0.0
2025-09-29,0.0,Balochistan,0.0,0.0,0.66,0.0,0.0
2025-09-30,0.0,Balochistan,0.0,0.0,0.66,0.0,0.0
2025-10-01,0.0,Balochistan,0.0,0.0,0.66,0.0,0.0
2025-10-02,0.0,Balochistan,0.0,0.0,0.66,0.0,0.0
2025-10-03,0.0,Balochistan,0.0,0.0,0.66,0.0,0.0
2025-10-04,0.0,Balochistan,0.0,0.0,0.66,0.0,0.0
2025-10-05,0.0,Balochistan,0.0,0.0,0.66,0.0,0.0
2025-10-06,0.0,Balochistan,0.0,0.0,0.66,0.0,0.0
2025-10-07,0.0,Balochistan,0.0,0.0,0.65,0.0,0.0
2025-10-08,0.0,Balochistan,0.0,0.0,0.17,0.0,0.0
2025-10-09,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-10,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-11,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-12,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-13,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-14,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-15,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-16,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-17,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-18,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-19,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-20,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-21,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-22,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-23,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-24,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-25,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-26,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-27,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-28,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-29,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-30,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-10-31,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-01,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-02,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-03,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-04,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-05,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-06,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-07,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-08,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-09,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-10,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-11,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-12,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-13,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-14,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-15,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-16,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-17,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-18,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-19,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-20,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-21,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-22,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-23,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-24,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-25,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-26,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-27,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-28,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-29,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-11-30,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-01,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-02,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-03,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-04,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-05,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-06,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-07,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-08,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-09,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-10,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-11,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-12,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-13,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-14,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-15,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-16,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-17,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-18,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-19,0.0,Balochistan,0.0,0.0,0.0,0.0,0.0
2025-12-20,5.42,Balochistan,5.42,5.42,5.42,0.77,4.65
2025-12-21,0.05,Balochistan,5.47,5.47,5.47,0.78,-0.73
2025-12-22,0.0,Balochistan,5.47,5.47,5.47,0.78,-0.78
2025-12-23,0.0,Balochistan,0.05,5.47,5.47,0.78,-0.78
2025-12-24,0.0,Balochistan,0.0,5.47,5.47,0.78,-0.78
2025-12-25,0.0,Balochistan,0.0,5.47,5.47,0.78,-0.78
2025-12-26,0.0,Balochistan,0.0,5.47,5.47,0.78,-0.78
2025-12-27,0.0,Balochistan,0.0,0.05,5.47,0.01,-0.01
2025-12-28,0.0,Balochistan,0.0,0.0,5.47,0.0,0.0
2025-12-29,0.02,Balochistan,0.02,0.02,5.49,0.0,0.02
2025-12-30,4.35,Balochistan,4.37,4.37,9.84,0.62,3.73
2025-12-31,0.29,Balochistan,4.66,4.66,10.13,0.67,-0.38
2026-01-01,0.06,Balochistan,4.7,4.72,10.19,0.67,-0.61
2026-01-02,0.0,Balochistan,0.35,4.72,10.19,0.67,-0.67
2026-01-03,0.0,Balochistan,0.06,4.72,10.19,0.67,-0.67
2026-01-04,0.0,Balochistan,0.0,4.72,10.19,0.67,-0.67
2026-01-05,0.0,Balochistan,0.0,4.7,10.19,0.67,-0.67
2026-01-06,0.0,Balochistan,0.0,0.35,10.19,0.05,-0.05
2026-01-07,0.0,Balochistan,0.0,0.06,10.19,0.01,-0.01
2026-01-08,0.0,Balochistan,0.0,0.0,10.19,0.0,0.0
2026-01-09,0.0,Balochistan,0.0,0.0,10.19,0.0,0.0
2026-01-10,0.0,Balochistan,0.0,0.0,10.19,0.0,0.0
2026-01-11,0.0,Balochistan,0.0,0.0,10.19,0.0,0.0
2026-01-12,0.01,Balochistan,0.01,0.01,10.2,0.0,0.01
2026-01-13,0.0,Balochistan,0.01,0.01,10.2,0.0,0.0
2026-01-14,0.0,Balochistan,0.01,0.01,10.2,0.0,0.0
2026-01-15,0.0,Balochistan,0.0,0.01,10.2,0.0,0.0
2026-01-16,0.0,Balochistan,0.0,0.01,10.2,0.0,0.0
2026-01-17,0.0,Balochistan,0.0,0.01,10.2,0.0,0.0
2026-01-18,0.0,Balochistan,0.0,0.01,10.2,0.0,0.0
2026-01-19,0.0,Balochistan,0.0,0.0,4.78,0.0,0.0
2026-01-20,0.0,Balochistan,0.0,0.0,4.73,0.0,0.0
2026-01-21,1.41,Balochistan,1.41,1.41,6.14,0.2,1.21
2026-01-22,6.0,Balochistan,7.41,7.41,12.14,1.06,4.94
2026-01-23,3.21,Balochistan,10.62,10.62,15.35,1.52,1.69
2026-01-24,0.0,Balochistan,9.21,10.62,15.35,1.52,-1.52
2026-01-25,8.36,Balochistan,11.57,18.98,23.71,2.71,5.65
2026-01-26,14.21,Balochistan,22.57,33.19,37.92,4.74,9.47
2026-01-27,5.27,Balochistan,27.84,38.46,43.19,5.49,-0.22
2026-01-28,1.68,Balochistan,21.16,38.73,44.85,5.53,-3.85
2026-01-29,0.0,Balochistan,6.95,32.73,40.5,4.68,-4.68
2026-01-30,0.01,Balochistan,1.69,29.53,40.22,4.22,-4.21
2026-01-31,0.07,Balochistan,0.08,29.6,40.23,4.23,-4.16
2026-02-01,0.01,Balochistan,0.09,21.25,40.24,3.04,-3.03
2026-02-02,0.42,Balochistan,0.5,7.46,40.66,1.07,-0.65
2026-02-03,0.0,Balochistan,0.43,2.19,40.66,0.31,-0.31
2026-02-04,0.0,Balochistan,0.42,0.51,40.66,0.07,-0.07
2026-02-05,0.0,Balochistan,0.0,0.51,40.66,0.07,-0.07
2026-02-06,0.0,Balochistan,0.0,0.5,40.66,0.07,-0.07
2026-02-07,0.0,Balochistan,0.0,0.43,40.66,0.06,-0.06
2026-02-08,0.42,Balochistan,0.42,0.84,41.08,0.12,0.3
2026-02-09,0.43,Balochistan,0.85,0.85,41.51,0.12,0.31
2026-02-10,0.0,Balochistan,0.85,0.85,41.51,0.12,-0.12
2026-02-11,0.0,Balochistan,0.43,0.85,41.5,0.12,-0.12
2026-02-12,0.0,Balochistan,0.0,0.85,41.5,0.12,-0.12
2026-02-13,0.0,Balochistan,0.0,0.85,41.5,0.12,-0.12
2026-02-14,0.0,Balochistan,0.0,0.85,41.5,0.12,-0.12
2026-02-15,0.0,Balochistan,0.0,0.43,41.5,0.06,-0.06
2026-02-16,2.4,Balochistan,2.4,2.4,43.9,0.34,2.06
2026-02-17,4.11,Balochistan,6.51,6.51,48.01,0.93,3.18
2026-02-18,0.05,Balochistan,6.56,6.56,48.06,0.94,-0.89
2026-02-19,0.0,Balochistan,4.16,6.56,48.06,0.94,-0.94
2026-02-20,0.0,Balochistan,0.05,6.56,46.65,0.94,-0.94
2026-02-21,0.0,Balochistan,0.0,6.56,40.65,0.94,-0.94
2026-02-22,0.0,Balochistan,0.0,6.56,37.44,0.94,-0.94
2026-02-23,0.0,Balochistan,0.0,4.16,37.44,0.59,-0.59
2026-02-24,0.0,Balochistan,0.0,0.05,29.08,0.01,-0.01
2026-02-25,0.0,Balochistan,0.0,0.0,14.87,0.0,0.0
2026-02-26,0.0,Balochistan,0.0,0.0,9.6,0.0,0.0
2026-02-27,0.0,Balochistan,0.0,0.0,7.92,0.0,0.0
2026-02-28,0.0,Balochistan,0.0,0.0,7.92,0.0,0.0
2026-03-01,0.0,Balochistan,0.0,0.0,7.91,0.0,0.0
2026-03-02,0.0,Balochistan,0.0,0.0,7.84,0.0,0.0
2026-03-03,0.0,Balochistan,0.0,0.0,7.83,0.0,0.0
2026-03-04,0.0,Balochistan,0.0,0.0,7.41,0.0,0.0
2026-03-05,0.0,Balochistan,0.0,0.0,7.41,0.0,0.0
2026-03-06,0.0,Balochistan,0.0,0.0,7.41,0.0,0.0
2026-03-07,0.0,Balochistan,0.0,0.0,7.41,0.0,0.0
2026-03-08,0.0,Balochistan,0.0,0.0,7.41,0.0,0.0
2026-03-09,0.0,Balochistan,0.0,0.0,7.41,0.0,0.0
2026-03-10,0.0,Balochistan,0.0,0.0,6.99,0.0,0.0
2026-03-11,0.0,Balochistan,0.0,0.0,6.56,0.0,0.0
2026-03-12,0.0,Balochistan,0.0,0.0,6.56,0.0,0.0
2026-03-13,0.0,Balochistan,0.0,0.0,6.56,0.0,0.0
2026-03-14,0.0,Balochistan,0.0,0.0,6.56,0.0,0.0
2026-03-15,0.0,Balochistan,0.0,0.0,6.56,0.0,0.0
2026-03-16,0.0,Balochistan,0.0,0.0,6.56,0.0,0.0
2026-03-17,1.4,Balochistan,1.4,1.4,7.96,0.2,1.2
2026-03-18,1.51,Balochistan,2.91,2.91,7.07,0.42,1.09
2026-03-19,2.05,Balochistan,4.96,4.96,5.01,0.71,1.34
2026-03-20,0.09,Balochistan,3.65,5.05,5.05,0.72,-0.63
2026-03-21,0.45,Balochistan,2.59,5.5,5.5,0.79,-0.34
2026-03-22,1.7,Balochistan,2.24,7.2,7.2,1.03,0.67
2026-03-23,0.24,Balochistan,2.39,7.44,7.44,1.06,-0.82
2026-03-24,0.02,Balochistan,1.96,6.06,7.46,0.87,-0.85
2026-03-25,2.11,Balochistan,2.37,6.66,9.57,0.95,1.16
2026-03-26,0.0,Balochistan,2.13,4.61,9.57,0.66,-0.66
2026-03-27,0.0,Balochistan,2.11,4.52,9.57,0.65,-0.65
2023-03-28,0.19,Gilgit-Baltistan,0.19,0.19,0.19,0.19,0.0
2023-03-29,0.53,Gilgit-Baltistan,0.72,0.72,0.72,0.36,0.17
2023-03-30,0.83,Gilgit-Baltistan,1.55,1.55,1.55,0.52,0.31
2023-03-31,1.09,Gilgit-Baltistan,2.45,2.64,2.64,0.66,0.43
2023-04-01,3.56,Gilgit-Baltistan,5.48,6.2,6.2,1.24,2.32
2023-04-02,0.69,Gilgit-Baltistan,5.34,6.89,6.89,1.15,-0.46
2023-04-03,2.46,Gilgit-Baltistan,6.71,9.35,9.35,1.34,1.12
2023-04-04,4.09,Gilgit-Baltistan,7.24,13.25,13.44,1.89,2.2
2023-04-05,1.29,Gilgit-Baltistan,7.84,14.01,14.73,2.0,-0.71
2023-04-06,1.34,Gilgit-Baltistan,6.72,14.52,16.07,2.07,-0.73
2023-04-07,0.0,Gilgit-Baltistan,2.63,13.43,16.07,1.92,-1.92
2023-04-08,0.0,Gilgit-Baltistan,1.34,9.87,16.07,1.41,-1.41
2023-04-09,0.0,Gilgit-Baltistan,0.0,9.18,16.07,1.31,-1.31
2023-04-10,0.0,Gilgit-Baltistan,0.0,6.72,16.07,0.96,-0.96
2023-04-11,0.0,Gilgit-Baltistan,0.0,2.63,16.07,0.38,-0.38
2023-04-12,0.0,Gilgit-Baltistan,0.0,1.34,16.07,0.19,-0.19
2023-04-13,0.0,Gilgit-Baltistan,0.0,0.0,16.07,0.0,0.0
2023-04-14,0.0,Gilgit-Baltistan,0.0,0.0,16.07,0.0,0.0
2023-04-15,0.12,Gilgit-Baltistan,0.12,0.12,16.19,0.02,0.1
2023-04-16,1.78,Gilgit-Baltistan,1.9,1.9,17.97,0.27,1.51
2023-04-17,1.78,Gilgit-Baltistan,3.68,3.68,19.75,0.53,1.25
2023-04-18,10.41,Gilgit-Baltistan,13.97,14.09,30.16,2.01,8.4
2023-04-19,11.06,Gilgit-Baltistan,23.25,25.15,41.22,3.59,7.47
2023-04-20,3.4,Gilgit-Baltistan,24.87,28.55,44.62,4.08,-0.68
2023-04-21,1.66,Gilgit-Baltistan,16.12,30.21,46.28,4.32,-2.66
2023-04-22,0.11,Gilgit-Baltistan,5.17,30.2,46.39,4.31,-4.2
2023-04-23,0.0,Gilgit-Baltistan,1.77,28.42,46.39,4.06,-4.06
2023-04-24,0.0,Gilgit-Baltistan,0.11,26.64,46.39,3.81,-3.81
2023-04-25,0.0,Gilgit-Baltistan,0.0,16.23,46.39,2.32,-2.32
2023-04-26,6.57,Gilgit-Baltistan,6.57,11.74,52.96,1.68,4.89
2023-04-27,5.56,Gilgit-Baltistan,12.13,13.9,58.33,1.99,3.57
2023-04-28,5.34,Gilgit-Baltistan,17.47,17.58,63.14,2.51,2.83
2023-04-29,0.25,Gilgit-Baltistan,11.15,17.72,62.56,2.53,-2.28
2023-04-30,0.02,Gilgit-Baltistan,5.61,17.74,61.49,2.53,-2.51
2023-05-01,0.23,Gilgit-Baltistan,0.5,17.97,58.16,2.57,-2.34
2023-05-02,4.41,Gilgit-Baltistan,4.66,22.38,61.88,3.2,1.21
2023-05-03,0.13,Gilgit-Baltistan,4.77,15.94,59.55,2.28,-2.15
2023-05-04,0.85,Gilgit-Baltistan,5.39,11.23,56.31,1.6,-0.75
2023-05-05,2.65,Gilgit-Baltistan,3.63,8.54,57.67,1.22,1.43
2023-05-06,2.56,Gilgit-Baltistan,6.06,10.85,58.89,1.55,1.01
2023-05-07,2.39,Gilgit-Baltistan,7.6,13.22,61.28,1.89,0.5
2023-05-08,3.06,Gilgit-Baltistan,8.01,16.05,64.34,2.29,0.77
2023-05-09,1.21,Gilgit-Baltistan,6.66,12.85,65.55,1.84,-0.63
2023-05-10,0.0,Gilgit-Baltistan,4.27,12.72,65.55,1.82,-1.82
2023-05-11,0.0,Gilgit-Baltistan,1.21,11.87,65.55,1.7,-1.7
2023-05-12,0.0,Gilgit-Baltistan,0.0,9.22,65.55,1.32,-1.32
2023-05-13,1.33,Gilgit-Baltistan,1.33,7.99,66.88,1.14,0.19
2023-05-14,1.04,Gilgit-Baltistan,2.37,6.64,67.92,0.95,0.09
2023-05-15,0.01,Gilgit-Baltistan,2.38,3.59,67.81,0.51,-0.5
2023-05-16,0.0,Gilgit-Baltistan,1.05,2.38,66.03,0.34,-0.34
2023-05-17,0.52,Gilgit-Baltistan,0.53,2.9,64.77,0.41,0.11
2023-05-18,1.36,Gilgit-Baltistan,1.88,4.26,55.72,0.61,0.75
2023-05-19,0.25,Gilgit-Baltistan,2.13,4.51,44.91,0.64,-0.39
2023-05-20,0.0,Gilgit-Baltistan,1.61,3.18,41.51,0.45,-0.45
2023-05-21,0.0,Gilgit-Baltistan,0.25,2.14,39.85,0.31,-0.31
2023-05-22,0.02,Gilgit-Baltistan,0.02,2.15,39.76,0.31,-0.29
2023-05-23,2.55,Gilgit-Baltistan,2.57,4.7,42.31,0.67,1.88
2023-05-24,2.65,Gilgit-Baltistan,5.22,6.83,44.96,0.98,1.67
2023-05-25,0.74,Gilgit-Baltistan,5.94,6.21,45.7,0.89,-0.15
2023-05-26,6.85,Gilgit-Baltistan,10.24,12.81,45.98,1.83,5.02
2023-05-27,1.44,Gilgit-Baltistan,9.03,14.25,41.86,2.04,-0.6
2023-05-28,0.0,Gilgit-Baltistan,8.29,14.25,36.52,2.04,-2.04
